outfit_name,category,bbox_coord,product_name
2061.jpg,shoe,"[186.66317749023438, 503.988525390625, 248.64344787597656, 592.7608642578125]",2061_shoe.jpg
2061.jpg,skirt,"[127.68963623046875, 194.00482177734375, 284.5980224609375, 399.686279296875]",2061_skirt.jpg
20627.jpg,bag,"[229.32528686523438, 316.3843078613281, 316.5329895019531, 430.6297607421875]",20627_bag.jpg
20627.jpg,shirt,"[157.54054260253906, 106.70964813232422, 258.64984130859375, 221.1740264892578]",20627_shirt.jpg
20627.jpg,shoe,"[148.01165771484375, 521.0983276367188, 235.07269287109375, 580.449951171875]",20627_shoe.jpg
20627.jpg,skirt,"[139.87405395507812, 218.46885681152344, 272.8700866699219, 450.0897521972656]",20627_skirt.jpg
20650.jpg,jacket,"[116.82213592529297, 112.70610046386719, 287.9917907714844, 304.4002380371094]",20650_jacket.jpg
20650.jpg,pants,"[157.64393615722656, 286.4575500488281, 267.17547607421875, 486.8418884277344]",20650_pants.jpg
20650.jpg,shirt,"[160.2926025390625, 124.9800033569336, 270.6189270019531, 298.638427734375]",20650_shirt.jpg
20650.jpg,shoe,"[182.02496337890625, 477.6407165527344, 248.33181762695312, 557.3829956054688]",20650_shoe.jpg
20674.jpg,jacket,"[69.2336654663086, 121.70372009277344, 272.20928955078125, 314.0899963378906]",20674_jacket.jpg
20674.jpg,shirt,"[91.61299133300781, 163.085205078125, 211.86732482910156, 329.7486877441406]",20674_shirt.jpg
20674.jpg,shoe,"[135.15162658691406, 509.271240234375, 187.309326171875, 577.5169067382812]",20674_shoe.jpg
20674.jpg,shorts,"[96.97371673583984, 279.4522705078125, 209.1214599609375, 341.65521240234375]",20674_shorts.jpg
207.jpg,pants,"[143.65782165527344, 229.0470733642578, 261.7348937988281, 459.2453918457031]",207_pants.jpg
207.jpg,shirt,"[140.16619873046875, 101.52175903320312, 270.35791015625, 272.9019470214844]",207_shirt.jpg
207.jpg,shoe,"[149.64300537109375, 495.499755859375, 257.1625671386719, 538.3389282226562]",207_shoe.jpg
20716.jpg,bag,"[115.65123748779297, 307.7695617675781, 179.81399536132812, 427.02508544921875]",20716_bag.jpg
20716.jpg,jacket,"[152.0784912109375, 68.51319122314453, 274.8471984863281, 248.85276794433594]",20716_jacket.jpg
20716.jpg,shirt,"[179.8275146484375, 121.91012573242188, 254.57217407226562, 239.41969299316406]",20716_shirt.jpg
20716.jpg,shoe,"[173.65936279296875, 525.0274047851562, 231.12615966796875, 575.125732421875]",20716_shoe.jpg
20716.jpg,shorts,"[164.72915649414062, 230.87066650390625, 263.58184814453125, 319.23822021484375]",20716_shorts.jpg
20751.jpg,bag,"[117.04362487792969, 260.9562072753906, 213.9102783203125, 340.1461181640625]",20751_bag.jpg
20751.jpg,jacket,"[119.93777465820312, 98.4405746459961, 261.2940979003906, 283.2598876953125]",20751_jacket.jpg
20751.jpg,shoe,"[187.7302703857422, 520.6249389648438, 283.2503356933594, 575.9397583007812]",20751_shoe.jpg
20777.jpg,jacket,"[95.03588104248047, 88.66901397705078, 280.90423583984375, 282.2752990722656]",20777_jacket.jpg
20777.jpg,pants,"[124.23583984375, 274.9778747558594, 253.14283752441406, 515.197509765625]",20777_pants.jpg
20777.jpg,shirt,"[142.4853057861328, 116.19676971435547, 211.3804473876953, 266.2696533203125]",20777_shirt.jpg
20777.jpg,shoe,"[156.38172912597656, 482.7253723144531, 231.9816131591797, 596.8801879882812]",20777_shoe.jpg
20871.jpg,dress,"[132.9539794921875, 121.56414031982422, 236.530517578125, 323.86041259765625]",20871_dress.jpg
20871.jpg,shoe,"[171.3863983154297, 482.90533447265625, 214.5600128173828, 562.8684692382812]",20871_shoe.jpg
20893.jpg,shirt,"[147.9181365966797, 126.46553802490234, 262.0749206542969, 227.6165771484375]",20893_shirt.jpg
20893.jpg,shoe,"[175.3109130859375, 514.473876953125, 237.21826171875, 562.6602783203125]",20893_shoe.jpg
20893.jpg,skirt,"[144.7917938232422, 222.03933715820312, 262.5902099609375, 353.6732177734375]",20893_skirt.jpg
20981.jpg,jacket,"[128.11642456054688, 114.35343933105469, 276.41485595703125, 288.0652770996094]",20981_jacket.jpg
20981.jpg,shoe,"[152.9388427734375, 515.7973022460938, 211.2141876220703, 567.1563720703125]",20981_shoe.jpg
21061.jpg,bag,"[103.54959106445312, 336.8710021972656, 160.76919555664062, 459.11907958984375]",21061_bag.jpg
21061.jpg,jacket,"[124.33149719238281, 130.4041748046875, 262.60809326171875, 334.15277099609375]",21061_jacket.jpg
21061.jpg,shorts,"[151.5042724609375, 280.07073974609375, 247.86180114746094, 355.897216796875]",21061_shorts.jpg
21101.jpg,jacket,"[117.1659927368164, 126.16963958740234, 275.0036926269531, 326.23345947265625]",21101_jacket.jpg
21101.jpg,shoe,"[179.31678771972656, 501.3949890136719, 228.1141815185547, 582.1625366210938]",21101_shoe.jpg
21101.jpg,skirt,"[161.89344787597656, 219.1261749267578, 272.0734558105469, 358.94580078125]",21101_skirt.jpg
2128.jpg,jacket,"[115.30753326416016, 136.19656372070312, 255.51918029785156, 320.6454772949219]",2128_jacket.jpg
2128.jpg,shoe,"[135.9956817626953, 497.29412841796875, 207.04428100585938, 558.8851318359375]",2128_shoe.jpg
21282.jpg,shirt,"[132.90077209472656, 122.41712188720703, 281.02337646484375, 328.2907409667969]",21282_shirt.jpg
21282.jpg,skirt,"[160.64585876464844, 219.7737274169922, 267.13128662109375, 351.0090026855469]",21282_skirt.jpg
21301.jpg,dress,"[147.77540588378906, 135.08909606933594, 249.33700561523438, 347.8092956542969]",21301_dress.jpg
21301.jpg,shoe,"[177.3603515625, 439.9325256347656, 226.79331970214844, 492.5399169921875]",21301_shoe.jpg
21409.jpg,bag,"[0.0, 262.182861328125, 92.30484008789062, 439.09521484375]",21409_bag.jpg
21409.jpg,jacket,"[55.7957763671875, 78.23693084716797, 255.95382690429688, 277.0923767089844]",21409_jacket.jpg
21409.jpg,shirt,"[103.80879211425781, 82.24114227294922, 161.04818725585938, 208.9681396484375]",21409_shirt.jpg
21409.jpg,shoe,"[109.90306091308594, 454.438720703125, 161.093017578125, 536.5636596679688]",21409_shoe.jpg
21409.jpg,skirt,"[72.14058685302734, 203.4944305419922, 205.9386749267578, 312.20843505859375]",21409_skirt.jpg
21440.jpg,bag,"[47.37632751464844, 302.7122497558594, 128.46685791015625, 375.3642578125]",21440_bag.jpg
21440.jpg,dress,"[94.13719940185547, 110.10577392578125, 275.62542724609375, 352.4547424316406]",21440_dress.jpg
21440.jpg,shoe,"[167.81719970703125, 504.6770324707031, 216.21676635742188, 577.45458984375]",21440_shoe.jpg
21470.jpg,dress,"[110.90984344482422, 217.20799255371094, 242.620361328125, 372.1749572753906]",21470_dress.jpg
21470.jpg,jacket,"[98.27696228027344, 118.58354187011719, 261.1568298339844, 340.3531494140625]",21470_jacket.jpg
21470.jpg,shoe,"[144.3534393310547, 503.45819091796875, 212.46981811523438, 583.8745727539062]",21470_shoe.jpg
21479.jpg,bag,"[96.27848052978516, 121.95803833007812, 174.67626953125, 318.8297424316406]",21479_bag.jpg
21479.jpg,dress,"[145.95217895507812, 101.7806396484375, 290.9371337890625, 332.7358093261719]",21479_dress.jpg
21479.jpg,hat,"[186.6797332763672, 1.292574405670166, 269.8789978027344, 66.8860092163086]",21479_hat.jpg
21479.jpg,shoe,"[134.4744110107422, 509.3950500488281, 223.8823699951172, 593.11083984375]",21479_shoe.jpg
21482.jpg,bag,"[241.61209106445312, 230.8881072998047, 307.325439453125, 400.4483642578125]",21482_bag.jpg
21482.jpg,jacket,"[121.5799560546875, 114.23095703125, 282.2437744140625, 317.8628234863281]",21482_jacket.jpg
21482.jpg,pants,"[154.8246307373047, 298.7485656738281, 255.76065063476562, 501.9696044921875]",21482_pants.jpg
21482.jpg,shirt,"[126.20172119140625, 118.63853454589844, 280.8912658691406, 323.22174072265625]",21482_shirt.jpg
21482.jpg,shoe,"[176.97300720214844, 492.7406005859375, 249.6099395751953, 565.0294799804688]",21482_shoe.jpg
2152.jpg,dress,"[149.61805725097656, 125.73270416259766, 258.169189453125, 294.2167663574219]",2152_dress.jpg
2152.jpg,shoe,"[183.15296936035156, 399.37890625, 230.2960205078125, 456.1234436035156]",2152_shoe.jpg
21783.jpg,hat,"[211.5019073486328, 82.35225677490234, 284.5531005859375, 139.04212951660156]",21783_hat.jpg
21783.jpg,pants,"[154.39312744140625, 270.93646240234375, 288.4331359863281, 535.0999755859375]",21783_pants.jpg
21783.jpg,shirt,"[177.4965057373047, 158.57275390625, 349.0882873535156, 294.21282958984375]",21783_shirt.jpg
22033.jpg,bag,"[81.48158264160156, 334.0949401855469, 177.8645782470703, 436.59710693359375]",22033_bag.jpg
22033.jpg,jacket,"[103.8678970336914, 81.125244140625, 289.5653076171875, 373.7638244628906]",22033_jacket.jpg
22033.jpg,pants,"[158.22891235351562, 327.3957214355469, 271.8737487792969, 521.6590576171875]",22033_pants.jpg
22033.jpg,shoe,"[181.3733367919922, 487.86334228515625, 285.37628173828125, 575.3610229492188]",22033_shoe.jpg
2207.jpg,bag,"[59.89286804199219, 311.64434814453125, 141.28005981445312, 499.775634765625]",2207_bag.jpg
2207.jpg,shirt,"[113.48490142822266, 97.63050842285156, 260.698974609375, 239.34988403320312]",2207_shirt.jpg
2207.jpg,shoe,"[140.34683227539062, 520.847412109375, 191.58009338378906, 586.3724975585938]",2207_shoe.jpg
2207.jpg,shorts,"[124.92062377929688, 229.85890197753906, 250.04310607910156, 328.6209411621094]",2207_shorts.jpg
22226.jpg,shoe,"[106.62215423583984, 487.7683410644531, 188.23959350585938, 570.8798217773438]",22226_shoe.jpg
22226.jpg,skirt,"[90.46675872802734, 192.58966064453125, 400.0, 454.3262023925781]",22226_skirt.jpg
22239.jpg,bag,"[198.87838745117188, 196.2060546875, 370.83294677734375, 374.4996643066406]",22239_bag.jpg
22239.jpg,shirt,"[113.940185546875, 90.55902862548828, 272.88262939453125, 243.09095764160156]",22239_shirt.jpg
22239.jpg,shoe,"[207.80599975585938, 531.5491333007812, 254.59048461914062, 597.2445068359375]",22239_shoe.jpg
22239.jpg,skirt,"[130.72511291503906, 212.4002685546875, 234.9608612060547, 352.4901123046875]",22239_skirt.jpg
2226.jpg,shirt,"[128.9188995361328, 131.66644287109375, 226.57183837890625, 249.6259765625]",2226_shirt.jpg
2226.jpg,shoe,"[120.80191040039062, 500.3227844238281, 192.93714904785156, 579.48095703125]",2226_shoe.jpg
2226.jpg,skirt,"[123.12916564941406, 239.01536560058594, 251.4748992919922, 389.7969970703125]",2226_skirt.jpg
22264.jpg,bag,"[86.80558013916016, 336.4710388183594, 170.56170654296875, 503.57794189453125]",22264_bag.jpg
22264.jpg,jacket,"[131.26565551757812, 123.2152099609375, 280.7283630371094, 337.281494140625]",22264_jacket.jpg
22264.jpg,shoe,"[160.4804229736328, 492.27496337890625, 240.2615509033203, 571.65478515625]",22264_shoe.jpg
22264.jpg,shorts,"[149.3189697265625, 253.28477478027344, 250.71823120117188, 344.956787109375]",22264_shorts.jpg
22405.jpg,dress,"[114.91590881347656, 104.67353820800781, 325.0362243652344, 404.55157470703125]",22405_dress.jpg
22405.jpg,hat,"[174.37319946289062, 36.18119430541992, 239.77395629882812, 94.12702941894531]",22405_hat.jpg
22427.jpg,bag,"[165.14968872070312, 355.7845458984375, 231.6658172607422, 471.43280029296875]",22427_bag.jpg
22427.jpg,jacket,"[79.61863708496094, 91.16030883789062, 243.7533416748047, 291.56671142578125]",22427_jacket.jpg
22427.jpg,shirt,"[82.3573989868164, 90.30187225341797, 245.13894653320312, 291.298095703125]",22427_shirt.jpg
22427.jpg,skirt,"[79.40080261230469, 231.0609588623047, 213.62062072753906, 396.26971435546875]",22427_skirt.jpg
22552.jpg,jacket,"[104.13977813720703, 96.48295593261719, 265.3401794433594, 321.3553771972656]",22552_jacket.jpg
22552.jpg,shirt,"[135.03298950195312, 100.05392456054688, 256.5283203125, 264.66802978515625]",22552_shirt.jpg
22552.jpg,shoe,"[153.04244995117188, 492.603271484375, 210.75621032714844, 564.6124877929688]",22552_shoe.jpg
2272.jpg,jacket,"[106.89546203613281, 137.43130493164062, 258.8931884765625, 343.09521484375]",2272_jacket.jpg
2272.jpg,shirt,"[147.19786071777344, 147.76686096191406, 212.0619659423828, 259.2245788574219]",2272_shirt.jpg
2272.jpg,shoe,"[146.36627197265625, 509.6336364746094, 208.34764099121094, 582.2046508789062]",2272_shoe.jpg
22815.jpg,dress,"[116.47039031982422, 104.31024932861328, 292.7796325683594, 534.6587524414062]",22815_dress.jpg
22815.jpg,shoe,"[146.62701416015625, 521.7240600585938, 206.41842651367188, 579.0897216796875]",22815_shoe.jpg
22921.jpg,pants,"[185.90496826171875, 310.0736999511719, 287.22906494140625, 560.7098999023438]",22921_pants.jpg
22921.jpg,shirt,"[181.85101318359375, 221.52764892578125, 273.4775695800781, 321.2455139160156]",22921_shirt.jpg
23001.jpg,bag,"[154.81956481933594, 310.8264465332031, 297.9329528808594, 510.8523864746094]",23001_bag.jpg
23001.jpg,shirt,"[149.8654327392578, 103.30833435058594, 260.037353515625, 226.70936584472656]",23001_shirt.jpg
23001.jpg,shoe,"[176.5471649169922, 518.8756713867188, 246.01773071289062, 588.0617065429688]",23001_shoe.jpg
23001.jpg,skirt,"[120.50542449951172, 216.37745666503906, 245.8063507080078, 400.01806640625]",23001_skirt.jpg
23006.jpg,bag,"[217.54441833496094, 220.09033203125, 289.89013671875, 323.1373596191406]",23006_bag.jpg
23006.jpg,dress,"[125.63230895996094, 118.27848815917969, 259.86199951171875, 359.6641845703125]",23006_dress.jpg
23006.jpg,shirt,"[133.1849365234375, 120.9437255859375, 244.06549072265625, 218.6376495361328]",23006_shirt.jpg
23236.jpg,shirt,"[123.71269226074219, 87.26068115234375, 258.4789733886719, 241.94589233398438]",23236_shirt.jpg
23236.jpg,shorts,"[142.03176879882812, 210.09410095214844, 262.62908935546875, 347.1094970703125]",23236_shorts.jpg
23250.jpg,jacket,"[125.17304229736328, 101.42193603515625, 298.7787780761719, 304.80316162109375]",23250_jacket.jpg
23250.jpg,shoe,"[147.95852661132812, 501.4413146972656, 249.24363708496094, 580.2318725585938]",23250_shoe.jpg
23250.jpg,shorts,"[151.22938537597656, 256.9917297363281, 267.8490905761719, 323.8788146972656]",23250_shorts.jpg
23272.jpg,shirt,"[73.21009063720703, 110.97782897949219, 196.42300415039062, 240.50238037109375]",23272_shirt.jpg
23272.jpg,shoe,"[84.28448486328125, 491.9180603027344, 168.94766235351562, 573.493408203125]",23272_shoe.jpg
23272.jpg,shorts,"[102.4610366821289, 226.98887634277344, 185.1221923828125, 325.2369079589844]",23272_shorts.jpg
23272.jpg,skirt,"[100.873046875, 226.5247039794922, 185.51980590820312, 324.05633544921875]",23272_skirt.jpg
23283.jpg,jacket,"[114.53290557861328, 158.72836303710938, 235.40689086914062, 335.2039794921875]",23283_jacket.jpg
23283.jpg,shoe,"[117.41470336914062, 473.7637939453125, 188.97438049316406, 557.6701049804688]",23283_shoe.jpg
23295.jpg,bag,"[116.34085083007812, 307.5583801269531, 205.0210723876953, 379.3167724609375]",23295_bag.jpg
23295.jpg,shirt,"[146.1166229248047, 226.2562713623047, 322.3707580566406, 352.4653015136719]",23295_shirt.jpg
23295.jpg,shoe,"[203.65774536132812, 534.1104125976562, 261.1683044433594, 599.9110717773438]",23295_shoe.jpg
23295.jpg,skirt,"[174.50888061523438, 314.4418640136719, 273.2743225097656, 444.1741027832031]",23295_skirt.jpg
23372.jpg,pants,"[161.03013610839844, 311.1838073730469, 248.6607666015625, 520.6104125976562]",23372_pants.jpg
23372.jpg,shirt,"[147.76739501953125, 158.13632202148438, 281.9737854003906, 328.33251953125]",23372_shirt.jpg
23372.jpg,shoe,"[149.7231903076172, 519.983154296875, 220.091796875, 588.3582153320312]",23372_shoe.jpg
2340.jpg,bag,"[110.02179718017578, 312.80615234375, 169.88011169433594, 420.7059020996094]",2340_bag.jpg
2340.jpg,dress,"[150.07325744628906, 128.42684936523438, 245.88572692871094, 356.2931823730469]",2340_dress.jpg
2340.jpg,shoe,"[166.3167266845703, 495.3518371582031, 215.80685424804688, 544.3031616210938]",2340_shoe.jpg
23568.jpg,dress,"[126.57490539550781, 107.62145233154297, 255.3351287841797, 339.6871337890625]",23568_dress.jpg
23799.jpg,skirt,"[206.6637725830078, 220.80934143066406, 317.549072265625, 332.63885498046875]",23799_skirt.jpg
2380.jpg,bag,"[103.50911712646484, 274.9149475097656, 160.84487915039062, 349.7334289550781]",2380_bag.jpg
2380.jpg,pants,"[144.842041015625, 256.9786376953125, 251.3187255859375, 530.4807739257812]",2380_pants.jpg
2380.jpg,shirt,"[132.00238037109375, 117.54515838623047, 270.4091796875, 293.0739440917969]",2380_shirt.jpg
2399.jpg,dress,"[99.8246841430664, 90.28665924072266, 259.4231262207031, 355.1752624511719]",2399_dress.jpg
2399.jpg,shoe,"[146.62831115722656, 524.2788696289062, 235.41622924804688, 595.9925537109375]",2399_shoe.jpg
2409.jpg,dress,"[111.3403549194336, 194.91748046875, 254.2601776123047, 400.3973693847656]",2409_dress.jpg
2409.jpg,shirt,"[146.08644104003906, 195.15859985351562, 246.24977111816406, 280.0255126953125]",2409_shirt.jpg
2409.jpg,shoe,"[178.6317138671875, 519.8915405273438, 221.1218719482422, 569.6434936523438]",2409_shoe.jpg
2409.jpg,skirt,"[111.37090301513672, 273.7478332519531, 249.28199768066406, 402.0174865722656]",2409_skirt.jpg
24114.jpg,dress,"[100.66443634033203, 126.5302734375, 309.43292236328125, 366.3543395996094]",24114_dress.jpg
24114.jpg,hat,"[165.8990478515625, 35.470191955566406, 230.83656311035156, 87.780517578125]",24114_hat.jpg
24114.jpg,shoe,"[161.562744140625, 549.5515747070312, 240.4622802734375, 598.3351440429688]",24114_shoe.jpg
24341.jpg,bag,"[111.68460845947266, 306.57098388671875, 165.79029846191406, 378.5251159667969]",24341_bag.jpg
24341.jpg,dress,"[158.9815673828125, 168.55516052246094, 243.93789672851562, 379.9855651855469]",24341_dress.jpg
24341.jpg,jacket,"[130.55319213867188, 134.7167205810547, 266.4298095703125, 317.7779846191406]",24341_jacket.jpg
24341.jpg,shoe,"[146.22959899902344, 511.6382141113281, 222.95550537109375, 571.7152709960938]",24341_shoe.jpg
2459.jpg,bag,"[107.72541809082031, 325.7650146484375, 190.00479125976562, 424.7020263671875]",2459_bag.jpg
2459.jpg,shirt,"[157.3596954345703, 126.63972473144531, 265.30926513671875, 240.1340789794922]",2459_shirt.jpg
2459.jpg,shoe,"[182.50411987304688, 531.2864990234375, 248.92984008789062, 594.0911254882812]",2459_shoe.jpg
2459.jpg,skirt,"[122.59912109375, 233.74267578125, 280.68121337890625, 371.2372741699219]",2459_skirt.jpg
247.jpg,shirt,"[128.85089111328125, 139.4980926513672, 272.2176818847656, 275.8811950683594]",247_shirt.jpg
247.jpg,shoe,"[167.71434020996094, 521.4375610351562, 223.19708251953125, 569.4218139648438]",247_shoe.jpg
247.jpg,skirt,"[147.77200317382812, 260.7982482910156, 239.6096954345703, 362.5287780761719]",247_skirt.jpg
2474.jpg,jacket,"[198.117431640625, 93.22492980957031, 348.71343994140625, 333.3612365722656]",2474_jacket.jpg
2474.jpg,shoe,"[253.0109405517578, 484.980712890625, 366.26104736328125, 582.02685546875]",2474_shoe.jpg
24740.jpg,bag,"[103.08696746826172, 217.63961791992188, 176.8047637939453, 314.800537109375]",24740_bag.jpg
24740.jpg,dress,"[152.38430786132812, 121.62922668457031, 255.0856170654297, 342.4907531738281]",24740_dress.jpg
24740.jpg,jacket,"[134.7903289794922, 102.11056518554688, 321.8818359375, 278.32611083984375]",24740_jacket.jpg
24943.jpg,dress,"[114.26631927490234, 149.80284118652344, 307.278564453125, 424.622802734375]",24943_dress.jpg
24943.jpg,shirt,"[139.4392852783203, 144.59619140625, 223.85977172851562, 247.53372192382812]",24943_shirt.jpg
2499.jpg,bag,"[257.2318115234375, 327.0595397949219, 370.7535400390625, 449.2449035644531]",2499_bag.jpg
2499.jpg,shirt,"[142.92994689941406, 109.3636245727539, 321.23968505859375, 264.2024841308594]",2499_shirt.jpg
2499.jpg,skirt,"[184.89439392089844, 217.37110900878906, 317.6331787109375, 349.4656982421875]",2499_skirt.jpg
25179.jpg,shirt,"[173.6776123046875, 120.65287780761719, 248.1577606201172, 242.23765563964844]",25179_shirt.jpg
25179.jpg,shoe,"[181.9391326904297, 498.2557067871094, 241.3140106201172, 565.632568359375]",25179_shoe.jpg
25179.jpg,shorts,"[151.4569854736328, 235.3973846435547, 263.60150146484375, 331.3444519042969]",25179_shorts.jpg
25189.jpg,bag,"[95.42512512207031, 349.99072265625, 166.5238037109375, 526.6776123046875]",25189_bag.jpg
25189.jpg,jacket,"[121.4180908203125, 153.4853973388672, 319.5946044921875, 353.9379577636719]",25189_jacket.jpg
25189.jpg,pants,"[158.64500427246094, 372.90185546875, 258.6705017089844, 599.280029296875]",25189_pants.jpg
25414.jpg,shirt,"[104.80506134033203, 158.03189086914062, 281.2043151855469, 295.3569030761719]",25414_shirt.jpg
25414.jpg,shoe,"[120.30549621582031, 503.6155700683594, 215.66241455078125, 573.7490844726562]",25414_shoe.jpg
25414.jpg,skirt,"[122.14527130126953, 266.2513427734375, 250.66842651367188, 381.7019348144531]",25414_skirt.jpg
2545.jpg,shirt,"[156.84059143066406, 81.7187728881836, 298.878173828125, 235.45802307128906]",2545_shirt.jpg
2545.jpg,shoe,"[241.4055633544922, 485.118896484375, 389.7558898925781, 579.567138671875]",2545_shoe.jpg
2545.jpg,shorts,"[180.1083221435547, 217.38241577148438, 303.7557373046875, 304.2215881347656]",2545_shorts.jpg
25517.jpg,bag,"[86.16056060791016, 324.2067565917969, 173.0125274658203, 480.3940734863281]",25517_bag.jpg
25517.jpg,jacket,"[113.57857513427734, 112.7340316772461, 284.17657470703125, 314.4818420410156]",25517_jacket.jpg
25517.jpg,shoe,"[164.98114013671875, 483.38427734375, 229.5567169189453, 587.2775268554688]",25517_shoe.jpg
2554.jpg,jacket,"[161.16270446777344, 205.12417602539062, 273.5078430175781, 330.19775390625]",2554_jacket.jpg
2554.jpg,pants,"[153.56297302246094, 319.73333740234375, 249.15374755859375, 566.3860473632812]",2554_pants.jpg
2554.jpg,shirt,"[162.41665649414062, 202.12457275390625, 271.8809509277344, 331.6521301269531]",2554_shirt.jpg
25598.jpg,pants,"[145.59873962402344, 215.25372314453125, 261.8501892089844, 470.9896545410156]",25598_pants.jpg
25598.jpg,shirt,"[150.81561279296875, 130.49867248535156, 251.82818603515625, 218.7520751953125]",25598_shirt.jpg
25598.jpg,shoe,"[183.99099731445312, 514.9932861328125, 250.67031860351562, 582.5791015625]",25598_shoe.jpg
25837.jpg,dress,"[109.72551727294922, 110.4236831665039, 263.12152099609375, 344.6717834472656]",25837_dress.jpg
25837.jpg,shoe,"[169.94644165039062, 531.6189575195312, 225.13363647460938, 583.1873779296875]",25837_shoe.jpg
25837.jpg,skirt,"[123.67404174804688, 220.1063995361328, 265.07330322265625, 356.06292724609375]",25837_skirt.jpg
26067.jpg,bag,"[77.67137145996094, 292.3204345703125, 158.70822143554688, 413.4960632324219]",26067_bag.jpg
26067.jpg,jacket,"[110.45124816894531, 93.94190216064453, 266.9695129394531, 300.25823974609375]",26067_jacket.jpg
26107.jpg,bag,"[84.48770141601562, 347.12890625, 171.9893341064453, 542.5628051757812]",26107_bag.jpg
26107.jpg,dress,"[123.85786437988281, 131.29702758789062, 270.263671875, 370.9779357910156]",26107_dress.jpg
26107.jpg,jacket,"[114.70445251464844, 104.55622100830078, 288.37591552734375, 299.0364685058594]",26107_jacket.jpg
26107.jpg,shoe,"[155.8534698486328, 502.5379638671875, 249.88523864746094, 585.8439331054688]",26107_shoe.jpg
26249.jpg,bag,"[54.94335174560547, 350.5780944824219, 179.04359436035156, 541.0797119140625]",26249_bag.jpg
26249.jpg,shoe,"[149.2231903076172, 507.85430908203125, 217.81607055664062, 589.1827392578125]",26249_shoe.jpg
26249.jpg,skirt,"[104.82255554199219, 230.74171447753906, 260.7217712402344, 451.4696960449219]",26249_skirt.jpg
26492.jpg,pants,"[172.24473571777344, 239.69813537597656, 261.3841552734375, 441.77899169921875]",26492_pants.jpg
26492.jpg,shirt,"[169.7961883544922, 126.02993774414062, 260.27642822265625, 248.8114776611328]",26492_shirt.jpg
26492.jpg,shoe,"[193.9795684814453, 484.8194885253906, 238.6038360595703, 527.0318603515625]",26492_shoe.jpg
26497.jpg,jacket,"[127.41322326660156, 130.54457092285156, 282.1666259765625, 308.4612121582031]",26497_jacket.jpg
26497.jpg,shirt,"[129.4000244140625, 130.4088592529297, 284.497802734375, 304.0290222167969]",26497_shirt.jpg
26497.jpg,shoe,"[174.76283264160156, 527.0523681640625, 230.85855102539062, 564.3181762695312]",26497_shoe.jpg
26497.jpg,skirt,"[151.61053466796875, 233.61441040039062, 316.5634460449219, 504.3893127441406]",26497_skirt.jpg
26508.jpg,bag,"[243.40440368652344, 351.3252868652344, 328.5003662109375, 538.5450439453125]",26508_bag.jpg
26508.jpg,hat,"[206.91014099121094, 147.1669464111328, 270.0772399902344, 200.6826934814453]",26508_hat.jpg
26508.jpg,pants,"[184.02601623535156, 297.4584655761719, 276.2251281738281, 502.2274475097656]",26508_pants.jpg
26508.jpg,shirt,"[181.9610137939453, 205.5570526123047, 287.5954895019531, 313.9288024902344]",26508_shirt.jpg
26568.jpg,jacket,"[147.75270080566406, 120.35071563720703, 303.7385559082031, 338.6217346191406]",26568_jacket.jpg
26568.jpg,shoe,"[213.5841522216797, 495.03692626953125, 264.3604431152344, 572.7122802734375]",26568_shoe.jpg
26568.jpg,shorts,"[190.86595153808594, 224.5962677001953, 263.0422058105469, 350.39959716796875]",26568_shorts.jpg
26758.jpg,dress,"[179.30760192871094, 142.85635375976562, 317.75750732421875, 353.3585205078125]",26758_dress.jpg
26758.jpg,shoe,"[209.27244567871094, 496.1854248046875, 283.9328918457031, 571.1585083007812]",26758_shoe.jpg
27001.jpg,shirt,"[108.3359375, 94.70915222167969, 251.25279235839844, 228.16123962402344]",27001_shirt.jpg
27001.jpg,shoe,"[143.72784423828125, 514.4370727539062, 220.8431396484375, 587.7572631835938]",27001_shoe.jpg
27001.jpg,skirt,"[111.06076049804688, 203.66326904296875, 221.37353515625, 335.21240234375]",27001_skirt.jpg
27261.jpg,dress,"[165.20962524414062, 122.2912368774414, 287.2257080078125, 440.8792419433594]",27261_dress.jpg
27261.jpg,jacket,"[143.50869750976562, 75.17725372314453, 302.0273132324219, 287.8524169921875]",27261_jacket.jpg
27261.jpg,shirt,"[188.79173278808594, 127.90019226074219, 250.348388671875, 244.7794952392578]",27261_shirt.jpg
27261.jpg,shoe,"[180.8026580810547, 497.83489990234375, 265.08465576171875, 578.5220947265625]",27261_shoe.jpg
27328.jpg,shirt,"[156.36920166015625, 84.69364166259766, 315.4513854980469, 246.52061462402344]",27328_shirt.jpg
27328.jpg,shoe,"[161.3525390625, 507.6897888183594, 241.4968719482422, 584.31787109375]",27328_shoe.jpg
27328.jpg,skirt,"[165.24713134765625, 212.61334228515625, 284.36383056640625, 357.7513427734375]",27328_skirt.jpg
27353.jpg,jacket,"[92.25314331054688, 98.99925994873047, 235.57040405273438, 286.0667724609375]",27353_jacket.jpg
27353.jpg,pants,"[106.9980697631836, 250.15280151367188, 238.00360107421875, 525.818115234375]",27353_pants.jpg
27353.jpg,shirt,"[141.3698272705078, 105.99492645263672, 216.07489013671875, 259.6263732910156]",27353_shirt.jpg
27353.jpg,shoe,"[125.86515808105469, 513.9468383789062, 198.24395751953125, 586.972412109375]",27353_shoe.jpg
27366.jpg,bag,"[210.21841430664062, 126.78483581542969, 300.4259948730469, 344.22991943359375]",27366_bag.jpg
